Name,Type,Ownership,State,City,Website,Accreditation Status,Email,Phone,Address,Source URL,License
"Stars Polytechnic, Ota",polytechnic,federal,Unknown,Ota,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"St. Mary Polytechnic, Kwamba, Suleja",polytechnic,federal,Unknown,Kwamba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"St. Mary Polytechnic, Kwamba, Suleja",polytechnic,federal,Unknown,Kwamba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"St. Mary Polytechnic, Kwamba, Suleja",polytechnic,federal,Unknown,Kwamba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Sure Foundation Polytechnic, Ikot-Akai",polytechnic,federal,Unknown,Ikot,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Sure Foundation Polytechnic, Ikot-Akai",polytechnic,federal,Unknown,Ikot,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Sure Foundation Polytechnic, Ikot-Akai",polytechnic,federal,Unknown,Ikot,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Taraba State Polytechnic, Suntai",polytechnic,federal,Taraba,Suntai,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Teedek Polytechnic, Ilogbo-Ekiti",polytechnic,federal,Ekiti,Ilogbo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Temple Gate Polytechnic, Aba",polytechnic,federal,Unknown,Aba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Temple Gate Polytechnic, Aba",polytechnic,federal,Unknown,Aba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Temple Gate Polytechnic, Aba",polytechnic,federal,Unknown,Aba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Oke-Ogun Polytechnic, Saki (TOPS)",polytechnic,federal,Ogun,Saki,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Adoka",polytechnic,federal,Unknown,Adoka,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Adoka",polytechnic,federal,Unknown,Adoka,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Adoka",polytechnic,federal,Unknown,Adoka,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
The Polytechnic Aran-Orin,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
The Polytechnic Aran-Orin,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
The Polytechnic Aran-Orin,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Igbo-Owu",polytechnic,federal,Unknown,Igbo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Igbo-Owu",polytechnic,federal,Unknown,Igbo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Igbo-Owu",polytechnic,federal,Unknown,Igbo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Ile-Ife",polytechnic,federal,Unknown,Ile,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Ile-Ife",polytechnic,federal,Unknown,Ile,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Ile-Ife",polytechnic,federal,Unknown,Ile,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Iresi",polytechnic,federal,Unknown,Iresi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Iresi",polytechnic,federal,Unknown,Iresi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Iresi",polytechnic,federal,Unknown,Iresi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"The Polytechnic, Omuo-Ekiti",polytechnic,federal,Ekiti,Omuo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Timeon Kairos Polytechnic, Lagos",polytechnic,federal,Lagos,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Tower Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Tower Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Tower Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Trinity Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Trinity Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Trinity Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Tuition / School Fees,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Ultra Excellence Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Ultra Excellence Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Ultra Excellence Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Umaru Ali Shinkafi Polytechnic, Sokoto",polytechnic,federal,Sokoto,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Uma Ukpai Polytechnic, Ohafia",polytechnic,federal,Unknown,Ohafia,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Uma Ukpai Polytechnic, Ohafia",polytechnic,federal,Unknown,Ohafia,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Uma Ukpai Polytechnic, Ohafia",polytechnic,federal,Unknown,Ohafia,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"United Polytechnic, Jos",polytechnic,federal,Unknown,Jos,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"United Polytechnic, Jos",polytechnic,federal,Unknown,Jos,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"United Polytechnic, Jos",polytechnic,federal,Unknown,Jos,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Uyo City Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Uyo City Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Uyo City Polytechnic, Uyo",polytechnic,federal,Unknown,Uyo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Valley View Polytechnic, Ohafia",polytechnic,federal,Unknown,Ohafia,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Valley View Polytechnic, Ohafia",polytechnic,federal,Unknown,Ohafia,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Valley View Polytechnic, Ohafia",polytechnic,federal,Unknown,Ohafia,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Villanova Polytechnic, Imesi-lle",polytechnic,federal,Unknown,Imesi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Villanova Polytechnic, Imesi-lle",polytechnic,federal,Unknown,Imesi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Villanova Polytechnic, Imesi-lle",polytechnic,federal,Unknown,Imesi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Waziri Umaru Federal Polytechnic, Birnin-Kebbi",polytechnic,federal,Kebbi,Birnin,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Westland Polytechnic, Ilobu, Osun",polytechnic,federal,Osun,Ilobu,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Wolex Polytechnic, Iwo, Osun State",polytechnic,federal,Osun,Iwo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Yaba College of Technology,polytechnic,federal,Lagos,Lagos,https://yabatech.edu.ng,Accredited,info@yabatech.edu.ng,,,https://nuc.edu.ng,
"Yaba College of Technology, Yaba",polytechnic,federal,Unknown,Yaba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Yaba College of Technology, Yaba",polytechnic,federal,Unknown,Yaba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Yaba College of Technology, Yaba",polytechnic,federal,Unknown,Yaba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Abdullahi Maikano College of Education, Wase",college,private,Plateau,Wase,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Abubakar Garba Zagada- Zagada College of Education, Bajoga",college,private,Gombe,Bajoga,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Abubakar Tatari Polytechnic,college,state,Bauchi,Unknown,,accredited,rector@atapolybauci.com,,Provost: Dr. Suleiman Mohammed Lame,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Adamu Augie College of Education, Argungu",college,state,Kebbi,Argungu,,accredited,,,Provost: Aliyu Mohammed B/Kebbi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Adamu Garkuwa COE, Toro",college,private,Bauchi,Toro,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Adamu Tafawa Balewa COE, Kangere",college,state,Bauchi,Kangere,https://none.edu.ng,accredited,,,Provost: Adamu Magaji Yanbuga,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Adekunle Ajasin University, Akungba",college,federal,Unknown,University,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
"Adesina College of Education, Share, Kwara State",college,private,Kwara,Kwara State,,accredited,,,Provost: Aremu Mufutau Olawale,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Adigrace COE, Byepyi",college,private,Taraba,Byepyi,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
A.D. Rufa’i College for Islamic and Legal Studies,college,state,Bauchi,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"African Church College of Education, Ifako Ijaye",college,private,Lagos,Ifako Ijaye,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"African Thinkers Community of Inquiry COE, Enugu",college,private,Enugu,Enugu,https://www.atcoicoe.edu.ng,accredited,,,Provost: Obozuhuike Ofoelue,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ahlus-Suffah COE, Ira",college,private,Kaduna,Ira,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ajetumobi COE, Ira",college,private,Kwara,Ira,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Akwa Ibom State College of Education, Afahansit",college,state,Akwa Ibom,Afahansit,,accredited,,,Provost: Prof. Mathew A. Ekpo,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Al-fajr College of Education, Kano",college,private,Kano,Kano,,accredited,,,Provost: Muhammad Miftau Umar,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"AL HIKMA COLLEGE OF EDUCATION, ANKPA",college,private,Kogi,ANKPA,,accredited,,,Provost: Dr. Mohammed Abdulkarim,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Al-Ibadan COE,college,private,Ibadan,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Aliko Dangote university of Science & Technology, Wudil",college,federal,Unknown,Wudil,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Al-Iman College of Education,college,private,Plateau,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Al-Madinah COE Oshogbo,college,private,Osun,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Al-Mustafa College of Education, Kano",college,private,Kano,Kano,https://mcekano.edu.ng,accredited,,,Provost: NOT AVAILABLE,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Al-Ummah COE (UMCOED),college,private,Osun,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ambrose Alli University, Ekpoma",college,federal,Unknown,Ekpoma,https://www.aaue.com,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Ameenuddeen College of Education,college,private,Kano,Unknown,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ameer Shehu Idris College of Advanced Studies, Zaria",college,private,Kaduna,Zaria,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Aminu Kano College of Education,college,private,Kano,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Aminu Kano College of Islamic and Legal Studies,college,state,Kano,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Aminu Sale College of Education, Azare",college,state,Bauchi,Azare,,accredited,,,Provost: Dr. Abdullahi Mohammed Isyaku,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Angel Crown COE,college,private,FCT Abuja,Unknown,,accredited,,,Provost: Barr. Samuel Osahon,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Annur College of Education Kano,college,private,Kano,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Ansar-Ud-Deen College of Education, Isolo",college,private,Lagos,Isolo,,accredited,,,"Provost: Alh. M.S. Idris (Diploma, B.A., M.A., PGDE)",https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Apa COE, Aido",college,private,Benue,Aido,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Archbishop Alexander Ibezim COE, Anambra",college,private,Anambra,Anambra,https://none.edu.ng,accredited,,,Provost: not available,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Assanusiya COE, Odeomu, Osun",college,private,Osun,Osun,,accredited,,,Provost: Mr. Akinloye I. K.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Awori District COE,college,private,Ogun,Unknown,,accredited,,,Provost: Pst. Idowu Isaac Aboiye,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Bauchi Institute for Arabic and Islamic Studies,college,state,Bauchi,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Bayo Tijani COE, Lagos",college,private,Lagos,Lagos,,accredited,,,Provost: Mrs Amaechi Matilda,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Benjamin Uwajumogu (State) College of Education, Ihitte Uboma",college,state,Imo,Ihitte Uboma,https://imsced.edu.ng,accredited,,,Provost: Nwachukwu Chinyere Maryrose,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Best Legacy COE Ogbomoso,college,private,Oyo,Unknown,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"BETHEL COE IJARE, ONDO",college,private,Ondo,ONDO,,accredited,,,Provost: professor,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Biga College of Education,college,private,Sokoto,Unknown,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Bogoro College of Education,college,private,Bauchi,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Bornu State University, Maiduguri",college,federal,Unknown,Maiduguri,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
Calvin Foundation COE,college,private,Benue,Unknown,,accredited,,,Provost: Mr. Ekani Otikwu Elias,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Christian Chukwuma Onoh COE,college,private,Enugu,Unknown,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Christian College of Education, Gombe",college,private,Gombe,Gombe,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Chukwuemeka Odumegwu Ojukwu University, Uli",college,federal,Unknown,Uli,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-colleges-of-education-in-nigeria/,CC-BY-NC-SA
"City College of Education, Mararaba",college,private,FCT Abuja,Mararaba,,accredited,,,Provost: Dr Ogiera A.E,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Climax College of Education, Bauchi",college,private,Bauchi,Bauchi,,accredited,,,Provost: Dr. Yunusa Abubakarr,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
COASTLINE COLLEGE OF EDUCATION,college,private,Ondo,Unknown,https://coastlinecollege.edu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"COE, Ero, Akure",college,private,Ondo,Akure,,accredited,,,Provost: Dr. J. O. Adamolekun,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"COE, Moro, Ife-North",college,private,Osun,Ife-North,,accredited,,,Provost: Prof. A. Adediji,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
College of Education Akwanga,college,state,Nasarawa,Unknown,https://coeakwanga.edu.ng,accredited,,,Provost: Dr. Danladi Ibrahim,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"College of Education and Legal, Nguru",college,state,Yobe,Nguru,https://none.edu.ng,accredited,,,Provost: Dr. Abba Idris Adam,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"College of Education, Arochukwu, Abia",college,state,Abia,Abia,,accredited,,,Provost: Dr. Philips O. Nto,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"College of Education, Billiri",college,state,Gombe,Billiri,,accredited,,,Provost: Dr Esrom Toro Jokthan,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"College of Education, Darazo",college,private,Bauchi,Darazo,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
